Tanggal,Beras,Beras Kualitas Medium I,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Merah,Daging Sapi,Daging Sapi Kualitas 1,Telur Ayam,Telur Ayam Ras Segar,Daging Ayam,Daging Ayam Ras Segar,Minyak Goreng,Minyak Goreng Kemasan Bermerk 1,Gula Pasir,Gula Pasir Lokal
15/03/2022,11400,11900,35600,35600,29750,29750,50100,48400,53350,64900,131650,135850,24400,24400,36400,36400,16650,17150,14050,13600
16/03/2022,11400,11900,36100,36100,29900,29900,50350,49650,51200,60100,133350,137500,24750,24750,36850,36850,16650,17150,14050,13600
17/03/2022,11400,11900,35600,35600,31600,31600,50600,49000,50450,59750,133750,137500,24650,24650,37150,37150,20250,22150,14050,13600
18/03/2022,11400,11900,34900,34900,31350,31350,51150,49650,50700,60150,135000,139150,24350,24350,36850,36850,20500,22150,14050,13600
21/03/2022,11400,11900,32900,32900,30650,30650,50650,49100,47000,55600,135000,139150,24900,24900,36850,36850,22100,24500,14050,13550
22/03/2022,11400,11900,33100,33100,31250,31250,50000,48500,47400,56350,135000,139150,24650,24650,37000,37000,22150,24500,14050,13550
23/03/2022,11400,11900,32750,32750,31400,31400,50250,49100,47600,55400,135000,139150,24500,24500,37250,37250,22200,24500,14050,13550
24/03/2022,11400,11900,32850,32850,32100,32100,49650,46900,46800,54500,135000,139150,24850,24850,37600,37600,22200,24500,14050,13550
25/03/2022,11400,11900,32650,32650,32500,32500,49250,45750,47000,54250,135000,139150,24850,24850,37250,37250,22200,24500,14050,13550
28/03/2022,11400,11900,32100,32100,31650,31650,50500,46500,47200,54100,137700,141250,25400,25400,37400,37400,22200,24500,14100,13600
29/03/2022,11400,11900,31850,31850,32100,32100,50850,47000,46200,52650,140200,144600,25600,25600,38100,38100,22250,24600,14100,13600
30/03/2022,11400,11900,31850,31850,31500,31500,51450,47000,47150,54400,140200,144600,25250,25250,38400,38400,22250,24600,14600,13950
31/03/2022,11400,11900,32150,32150,31850,31850,51500,46900,47450,54150,143550,147900,25650,25650,38900,38900,22250,24600,14600,13950
1/4/2022,11400,11900,33150,33150,32250,32250,51550,47500,47550,54250,143550,147900,26100,26100,39650,39650,22350,24650,14600,13950
4/4/2022,11400,11900,33650,33650,32400,32400,52550,51900,49400,56900,141050,144600,25900,25900,40000,40000,22400,24750,14600,13950
5/4/2022,11400,11900,35100,35100,32650,32650,54950,54500,51700,56400,141050,144600,25750,25750,40100,40100,22400,24750,14600,13950
6/4/2022,11400,11900,35350,35350,32650,32650,52450,49650,51150,55850,141050,144600,25150,25150,39600,39600,22400,24750,14600,13950
7/4/2022,11400,11900,34850,34850,32150,32150,50150,44600,45850,46850,141050,144600,25150,25150,40900,40900,22400,24750,14600,13950
8/4/2022,11400,11900,35500,35500,31500,31500,50600,45500,43500,45350,141650,145000,25350,25350,41250,41250,22400,24750,14600,13950
11/4/2022,11400,11900,33400,33400,30750,30750,41800,37900,41200,44850,139600,143350,24650,24650,40100,40100,22200,24750,14600,13950
12/4/2022,11400,11900,33600,33600,30500,30500,39700,36000,40600,43650,139600,143350,24650,24650,39500,39500,22200,24750,14600,13950
13/04/2022,11400,11900,34150,34150,30650,30650,40300,35600,40250,42500,139600,143350,23900,23900,38650,38650,22200,24750,14600,13950
14/04/2022,11400,11900,34150,34150,30400,30400,39900,35750,39400,41350,139600,143350,23850,23850,38350,38350,22200,24750,14600,13950
15/04/2022,,,,,,,,,,,,,,,,,,,,
18/04/2022,11400,11900,35350,35350,30850,30850,35400,32400,37600,32400,139600,143350,23600,23600,38900,38900,22150,24750,15050,14550
19/04/2022,11400,11900,34850,34850,30600,30600,35900,33100,37700,31850,139600,143350,23600,23600,38900,38900,22150,24750,15050,14550
20/04/2022,11400,11900,36000,36000,30900,30900,36000,33100,36150,30900,139600,143350,24250,24250,38900,38900,22150,24750,15050,14550
21/04/2022,11400,11900,36250,36250,31400,31400,35250,31900,35900,31000,139600,143350,24250,24250,39350,39350,22150,24750,15050,14550
22/04/2022,11400,11900,37000,37000,31850,31850,35150,32750,37000,32850,142900,146650,24600,24600,39500,39500,22150,24750,15050,14550
25/04/2022,11400,11900,42250,42250,31400,31400,44600,41750,38800,36850,142900,146650,25400,25400,40650,40650,22150,24750,15050,14550
26/04/2022,11400,11900,42850,42850,31400,31400,47450,45600,39700,38000,142900,146650,25850,25850,40750,40750,22150,24750,15050,14550
27/04/2022,11400,11900,43850,43850,31250,31250,50100,49150,41800,43250,150000,154150,26100,26100,41400,41400,22300,24750,15050,14550
28/04/2022,11400,11900,44100,44100,31400,31400,51900,47850,41050,42350,153350,157500,26600,26600,44100,44100,22300,24750,15050,14550
29/04/2022,,,,,,,,,,,,,,,,,,,,
2/5/2022,,,,,,,,,,,,,,,,,,,,
3/5/2022,,,,,,,,,,,,,,,,,,,,
4/5/2022,,,,,,,,,,,,,,,,,,,,
5/5/2022,,,,,,,,,,,,,,,,,,,,
6/5/2022,,,,,,,,,,,,,,,,,,,,
9/5/2022,11400,11900,42850,42850,30350,30350,36200,30100,36300,35250,145400,149150,28150,28150,42500,42500,22300,24750,15050,14550
10/5/2022,11400,11900,43000,43000,30500,30500,38950,35600,35600,35350,145400,149150,28150,28150,41650,41650,22300,24750,15050,14550
11/5/2022,11400,11900,44100,44100,29600,29600,39400,34850,34800,35100,145400,149150,27600,27600,40000,40000,22300,24750,15050,14550
12/5/2022,11400,11900,43900,43900,29600,29600,41050,36750,36200,36150,142100,145850,27100,27100,39400,39400,22300,24750,15050,14550
13/05/2022,11400,11900,44150,44150,29850,29850,42600,36600,35750,35900,138750,142500,26500,26500,39250,39250,22250,24750,15050,14550
16/05/2022,,,,,,,,,,,,,,,,,,,,
17/05/2022,11450,11900,43650,43650,29250,29250,44950,38850,40400,42500,138750,142500,27400,27400,39100,39100,22200,24750,15050,14550
18/05/2022,11450,11900,46150,46150,28500,28500,45900,39400,43000,46850,138750,142500,26750,26750,38250,38250,22150,24750,15050,14550
19/05/2022,11250,11700,47150,47150,28650,28650,47200,41400,45800,48650,138750,142500,27100,27100,37400,37400,22150,24750,15050,14550
20/05/2022,11250,11700,48250,48250,28400,28400,48950,43350,47500,51750,138750,142500,26650,26650,36750,36750,22150,24750,15050,14550
23/05/2022,11250,11700,48850,48850,28850,28850,51200,46900,50950,52900,138750,142500,27750,27750,36250,36250,22150,24750,15050,14550
24/05/2022,11250,11700,48150,48150,29250,29250,53800,48600,52100,54100,138750,142500,28000,28000,36400,36400,22150,24750,15050,14550
25/05/2022,11250,11700,48150,48150,29600,29600,57700,53250,54150,57350,138750,142500,28000,28000,36600,36600,22150,24750,15050,14550
26/05/2022,,,,,,,,,,,,,,,,,,,,
27/05/2022,11250,11700,47600,47600,29150,29150,60200,56600,60350,62850,138750,142500,28350,28350,35900,35900,22150,24750,15050,14550
30/05/2022,11250,11700,47400,47400,27100,27100,62950,59900,68250,72250,138750,142500,28750,28750,37500,37500,22100,24750,15050,14550
31/05/2022,11250,11700,47850,47850,27350,27350,65800,64250,71800,77250,138750,142500,28750,28750,38000,38000,22100,24750,15050,14550
1/6/2022,,,,,,,,,,,,,,,,,,,,
2/6/2022,11250,11700,48400,48400,26500,26500,67000,64100,73850,78500,138750,142500,28250,28250,38100,38100,22100,24750,15050,14550
3/6/2022,11250,11700,47400,47400,26750,26750,65950,62400,75050,79900,138750,142500,28850,28850,38750,38750,21500,24350,15050,14550
6/6/2022,11250,11700,54000,54000,26400,26400,71950,71150,82000,92000,138750,142500,30000,30000,40500,40500,21500,24350,15050,14550
7/6/2022,11250,11700,54650,54650,26100,26100,74400,73000,83450,94400,138750,142500,30000,30000,40850,40850,21500,24350,15050,14550
8/6/2022,11250,11700,56100,56100,26350,26350,75650,74850,88050,98150,138750,142500,30150,30150,41150,41150,21500,24350,15050,14550
9/6/2022,11250,11700,55150,55150,26100,26100,74100,72500,88200,98650,138750,142500,30500,30500,41400,41400,21500,24350,15050,14550
10/6/2022,11250,11700,56100,56100,25650,25650,78300,77000,89600,100400,138750,142500,30400,30400,41100,41100,21500,24350,15050,14550
13/06/2022,11250,11700,56400,56400,24250,24250,79950,79100,91000,102100,138750,142500,29350,29350,40500,40500,21500,24350,15050,14550
14/06/2022,11250,11700,56400,56400,24000,24000,82350,82900,92150,105650,138750,142500,28900,28900,39500,39500,21450,24350,15050,14550
15/06/2022,11250,11700,57150,57150,23650,23650,85400,87600,92800,106100,138750,142500,28850,28850,39350,39350,21400,24350,15050,14550
16/06/2022,11250,11700,57650,57650,23500,23500,87250,88850,93650,106650,138750,142500,28400,28400,38850,38850,21100,23900,15050,14550
17/06/2022,11250,11700,58350,58350,23250,23250,88950,91600,95200,108750,138750,142500,28400,28400,38150,38150,21100,23900,15050,14550
20/06/2022,11250,11700,62650,62650,24150,24150,85000,90250,90750,100650,138750,142500,28150,28150,38100,38100,21300,23900,15050,14550
21/06/2022,11250,11700,63250,63250,23900,23900,85300,90900,90700,100600,138750,142500,27150,27150,38250,38250,21300,23900,15050,14550
22/06/2022,11250,11700,62500,62500,23650,23650,86000,92150,91750,103400,138750,142500,27000,27000,38250,38250,21100,23650,15050,14550
23/06/2022,11250,11700,63150,63150,23850,23850,86400,91100,93400,106850,138750,142500,27000,27000,38100,38100,21100,23650,15050,14550
24/06/2022,11250,11700,63350,63350,24000,24000,86200,89850,93950,107350,138750,142500,27000,27000,37750,37750,21100,23650,15050,14550
27/06/2022,11250,11700,62850,62850,23400,23400,85750,90100,94450,108100,138750,142500,27150,27150,38100,38100,21100,23650,15050,14550
28/06/2022,11250,11700,63100,63100,24250,24250,85600,90150,95250,108600,138750,142500,27400,27400,38750,38750,21100,23650,15050,14550
29/06/2022,11250,11700,62850,62850,24250,24250,85350,89900,95150,108850,138750,142500,26900,26900,39250,39250,21100,23650,15050,14550
30/06/2022,11250,11700,67750,67750,23100,23100,86800,91150,96300,109150,138750,142500,26750,26750,38750,38750,21050,23650,15050,14550
1/7/2022,11250,11700,69400,69400,23900,23900,90200,97250,96900,109400,138750,142500,26750,26750,39250,39250,21050,23650,15050,14550
4/7/2022,11250,11700,73250,73250,24250,24250,97650,103150,102700,110350,138750,142500,27100,27100,38600,38600,20550,23350,15050,14550
5/7/2022,11250,11700,73600,73600,24250,24250,97600,102350,103850,111000,138750,142500,27100,27100,38350,38350,20400,23100,15050,14550
6/7/2022,11250,11700,73600,73600,24250,24250,96750,98650,103800,111350,138750,142500,27100,27100,39000,39000,20400,23100,15050,14550
7/7/2022,11250,11700,73500,73500,24600,24600,97600,98400,103050,110100,138750,142500,27400,27400,39500,39500,20400,23100,15050,14550
8/7/2022,11250,11700,73350,73350,24850,24850,100400,102150,102550,110650,146250,150000,28000,28000,40250,40250,20350,23100,15050,14550
11/7/2022,11250,11700,72400,72400,24500,24500,119850,123850,107000,118100,138750,142500,28150,28150,42100,42100,20400,23100,15050,14550
12/7/2022,11250,11700,71900,71900,24350,24350,119900,126400,111600,122600,138350,142500,28150,28150,41250,41250,20400,23100,15050,14550
13/07/2022,11250,11700,70250,70250,24600,24600,114000,115650,108950,119600,138350,142500,28150,28150,40850,40850,20400,23100,15050,14550
14/07/2022,11250,11700,70000,70000,24900,24900,106000,103900,103900,111400,138350,142500,28750,28750,40600,40600,20250,23100,15050,14550
15/07/2022,11250,11700,68150,68150,25400,25400,100550,96750,96900,103750,138350,142500,29150,29150,39100,39100,20250,23100,15050,14550
18/07/2022,11250,11700,60250,60250,26000,26000,95700,93600,78600,93500,138350,142500,28150,28150,38350,38350,19750,23100,15050,14550
19/07/2022,11250,11700,57400,57400,25500,25500,94750,92850,76400,92000,138350,142500,28150,28150,38150,38150,19750,23100,15050,14550
20/07/2022,11250,11700,53750,53750,25850,25850,88800,86650,70950,83400,138350,142500,28150,28150,37850,37850,19750,23100,15050,14550
21/07/2022,11250,11700,52400,52400,25350,25350,85200,84650,69400,81250,138350,142500,28150,28150,38900,38900,19750,23100,15050,14550
22/07/2022,11250,11700,51650,51650,25350,25350,87300,86400,69350,80000,138350,142500,28150,28150,39350,39350,19750,23100,15050,14550
25/07/2022,11250,11700,45000,45000,25000,25000,82650,82600,65800,73100,138350,142500,27850,27850,38100,38100,19350,22400,15050,14550
26/07/2022,11350,11650,41900,41900,24650,24650,82600,80750,65250,72400,138350,142500,28000,28000,38100,38100,19300,22150,15050,14600
27/07/2022,11250,11700,43250,43250,25000,25000,81550,79400,64700,71100,138350,142500,28150,28150,38750,38750,19250,22100,15050,14550
28/07/2022,11250,11700,41600,41600,24750,24750,82350,77900,62950,71100,138350,142500,28150,28150,38750,38750,19250,22100,15050,14550
29/07/2022,11250,11700,41100,41100,24500,24500,80950,76650,62800,69850,138350,142500,28150,28150,38100,38100,19250,22100,15050,14550
1/8/2022,11250,11700,41350,41350,24750,24750,76400,73750,63200,70850,138350,142500,28150,28150,37750,37750,19250,22100,15050,14550
2/8/2022,11250,11700,41150,41150,24750,24750,74450,72100,62350,69400,138350,142500,27600,27600,37750,37750,19050,21750,15050,14550
3/8/2022,11250,11700,41750,41750,25000,25000,73700,72000,62800,70100,138350,142500,27250,27250,37750,37750,18450,20850,15050,14550
4/8/2022,11250,11700,41150,41150,25250,25250,72900,71150,62300,69400,138350,142500,27250,27250,37750,37750,18450,20850,15050,14550
5/8/2022,11250,11700,41000,41000,25000,25000,71200,68650,61700,68400,138350,142500,27600,27600,37400,37400,18450,20850,15050,14550
8/8/2022,11250,11700,39850,39850,25100,25100,70350,69150,60900,66600,138350,142500,27500,27500,36600,36600,18300,20650,15050,14550
9/8/2022,11250,11700,39100,39100,24900,24900,71400,68900,61350,67250,138350,142500,27250,27250,36850,36850,18300,20650,15050,14550
10/8/2022,11250,11700,38650,38650,24600,24600,71200,69150,60600,66100,138350,142500,27250,27250,36850,36850,18300,20650,15050,14550
11/8/2022,11400,11900,37900,37900,25100,25100,71350,70500,60450,65500,138350,142500,27750,27750,36500,36500,18300,20650,15050,14550
12/8/2022,11400,11900,37400,37400,24900,24900,70800,69250,60250,64750,138350,142500,28100,28100,35900,35900,18300,20650,15050,14550
15/08/2022,11550,12200,36650,36650,25350,25350,67150,64500,55450,58500,138350,142500,28750,28750,35850,35850,18200,20500,15050,14550
16/08/2022,11550,12200,36000,36000,25400,25400,65950,64900,54400,55400,138350,142500,30100,30100,36750,36750,18200,20500,15050,14550
17/08/2022,,,,,,,,,,,,,,,,,,,,
18/08/2022,11550,12200,35500,35500,25000,25000,73800,76150,52300,53000,138350,142500,30400,30400,37400,37400,18200,20500,15050,14550
19/08/2022,11550,12200,35500,35500,25600,25600,69400,70600,51900,50750,138350,142500,30400,30400,37900,37900,18200,20500,15050,14550
22/08/2022,11550,12200,34500,34500,25750,25750,67250,69250,46900,44350,138350,142500,30850,30850,38900,38900,18200,20500,15050,14550
23/08/2022,11600,12200,35000,35000,25900,25900,64850,66350,46050,43500,138350,142500,31150,31150,38850,38850,18200,20500,15050,14550
24/08/2022,11550,12200,34150,34150,25650,25650,63250,64150,45600,43650,138350,142500,31150,31150,38400,38400,18200,20500,15050,14550
25/08/2022,11550,12200,34400,34400,25900,25900,63750,63150,45650,42600,138350,142500,31850,31850,37850,37850,18200,20500,15050,14550
26/08/2022,11550,12200,34650,34650,26150,26150,62150,61750,45700,41900,138350,142500,31500,31500,38100,38100,18200,20500,15050,14550
29/08/2022,11550,12200,33600,33600,26650,26650,62950,63600,50850,50850,138350,142500,31350,31350,37750,37750,18200,20500,15050,14550
30/08/2022,11550,12200,33850,33850,26250,26250,63500,64100,50950,52000,138350,142500,31000,31000,37400,37400,18200,20500,15050,14550
31/08/2022,11550,12200,33100,33100,26500,26500,64450,65350,51350,52400,138350,142500,30650,30650,36750,36750,18200,20500,15050,14550
1/9/2022,11550,12200,32600,32600,26500,26500,68550,70850,52450,52350,138350,142500,30000,30000,36000,36000,18200,20500,15050,14550
2/9/2022,11550,12200,32250,32250,25650,25650,72150,75750,54150,54500,138350,142500,29350,29350,35600,35600,18200,20500,15050,14550
5/9/2022,11700,12250,36850,36850,26100,26100,75050,80500,52400,55100,138350,142500,28250,28250,36600,36600,18200,20500,15050,14550
6/9/2022,11700,12250,37350,37350,26250,26250,75700,81500,53350,57250,138350,142500,27850,27850,37850,37850,18200,20500,15050,14550
7/9/2022,11700,12250,37350,37350,26500,26500,76550,82400,52450,55500,138350,142500,27850,27850,37600,37600,18200,20500,15050,14550
8/9/2022,11700,12250,36600,36600,26650,26650,76800,82150,53350,58350,138350,142500,27850,27850,37500,37500,18200,20500,15050,14550
9/9/2022,11700,12250,36350,36350,26650,26650,76900,82400,53500,59150,138350,142500,27500,27500,37750,37750,18200,20500,15050,14550
12/9/2022,11700,12250,35850,35850,26650,26650,71650,73250,54050,60500,138350,142500,27500,27500,37400,37400,18200,20500,15050,14550
13/09/2022,11700,12250,36000,36000,26600,26600,70950,72650,53950,61650,138350,142500,27500,27500,37100,37100,18200,20500,15050,14550
14/09/2022,11850,12450,36150,36150,26400,26400,70250,71900,53650,61850,138350,142500,27150,27150,37750,37750,18200,20500,15050,14550
15/09/2022,11750,12550,35150,35150,26150,26150,69300,71150,53300,61150,138350,142500,27150,27150,37350,37350,18200,20500,15000,14500
16/09/2022,11850,12450,34650,34650,26400,26400,68450,70900,55700,67400,138350,142500,27150,27150,36900,36900,18200,20500,15200,14700
19/09/2022,11850,12450,34350,34350,26250,26250,63250,69000,59100,76100,138350,142500,26500,26500,36750,36750,18150,20500,15200,14700
20/09/2022,11850,12450,33650,33650,25750,25750,62000,67250,57400,74250,138350,142500,26250,26250,36750,36750,18150,20500,15200,14700
21/09/2022,11850,12450,33750,33750,25500,25500,61200,66000,56250,72650,138350,142500,26000,26000,36400,36400,18150,20500,15200,14700
22/09/2022,11850,12450,33250,33250,25250,25250,58150,61850,52450,66400,138350,142500,25850,25850,35750,35750,18150,20500,15200,14700
23/09/2022,11850,12450,33250,33250,25400,25400,56250,61600,52800,67400,138350,142500,25850,25850,35400,35400,18150,20500,15200,14700
26/09/2022,11850,12450,33100,33100,25150,25150,55300,59400,50400,62000,138350,142500,25500,25500,35600,35600,18150,20500,15200,14700
27/09/2022,11850,12450,32900,32900,25000,25000,55200,59850,50000,63650,138350,142500,25150,25150,35350,35350,18150,20500,15200,14700
28/09/2022,11850,12450,33100,33100,25250,25250,55800,59500,51950,64750,138350,142500,24850,24850,35650,35650,18150,20500,15200,14700
29/09/2022,11850,12450,33900,33900,25500,25500,55850,59350,52300,64900,138350,142500,24500,24500,35900,35900,18150,20500,15200,14700
30/09/2022,11850,12450,33850,33850,25150,25150,55900,59400,53100,66600,138350,142500,24500,24500,35850,35850,18150,20500,15200,14700
3/10/2022,11850,12450,34500,34500,25500,25500,56050,61400,50200,63250,138350,142500,24400,24400,36100,36100,18150,20500,15200,14700
